UNIQUE_ID,EMPLOYER_TYPE,OCCUPATION,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
30878,Private,Craft-repair,0,0,52,>50K
15497,Private,Sales,0,0,50,<=50K
28285,Private,Exec-managerial,0,0,55,>50K
13393,Private,Prof-specialty,0,0,35,<=50K
14740,State-gov,Prof-specialty,0,0,40,>50K
15125,Private,Handlers-cleaners,0,0,40,<=50K
6649,,,0,0,50,<=50K
3296,Private,Farming-fishing,0,0,40,<=50K
2225,Private,Sales,0,0,45,<=50K
11251,Private,Transport-moving,0,0,40,<=50K
18978,Private,Handlers-cleaners,0,0,40,>50K
8964,Self-emp-not-inc,Craft-repair,0,0,40,>50K
21664,Private,Sales,0,0,65,>50K
4036,State-gov,Adm-clerical,0,0,38,<=50K
15263,Private,Farming-fishing,0,0,20,<=50K
4459,Private,Prof-specialty,8614,0,40,>50K
31591,Private,Adm-clerical,0,0,40,>50K
12783,State-gov,Exec-managerial,0,0,40,<=50K
25494,Private,Tech-support,14344,0,40,>50K
29989,Private,Other-service,0,0,40,>50K
9461,Private,Machine-op-inspct,0,0,40,<=50K
24126,Local-gov,Craft-repair,0,0,40,>50K
5506,Private,Exec-managerial,0,0,50,>50K
31393,Private,Exec-managerial,0,0,40,>50K
15178,Private,Tech-support,0,0,40,<=50K
21326,Private,Prof-specialty,0,0,40,>50K
6755,Private,Craft-repair,0,0,50,>50K
10231,Private,Other-service,0,0,16,<=50K
4792,Self-emp-not-inc,Tech-support,0,0,12,>50K
16037,State-gov,Other-service,0,0,42,<=50K
386,Private,Prof-specialty,0,0,60,>50K
26353,Self-emp-not-inc,Prof-specialty,0,0,45,>50K
5289,Private,Adm-clerical,3411,0,38,<=50K
21235,Self-emp-inc,Other-service,0,0,40,>50K
9131,Private,Craft-repair,0,0,40,>50K
21627,Private,Prof-specialty,0,0,40,>50K
16075,Private,Protective-serv,0,0,40,<=50K
13769,Private,Transport-moving,0,0,50,>50K
360,Private,Prof-specialty,0,0,40,<=50K
9332,State-gov,Exec-managerial,0,0,40,>50K
3320,Self-emp-inc,Exec-managerial,0,0,70,>50K
13467,Private,Exec-managerial,0,0,42,<=50K
14043,Private,Transport-moving,0,0,45,<=50K
15365,Private,Other-service,0,0,20,<=50K
7378,Private,Prof-specialty,0,0,35,<=50K
14930,Self-emp-inc,Adm-clerical,15024,0,15,>50K
6902,Self-emp-inc,Sales,0,0,40,<=50K
18450,Local-gov,Prof-specialty,0,0,35,>50K
2932,Self-emp-not-inc,Sales,0,0,60,>50K
14112,Private,Adm-clerical,0,0,50,>50K
27978,Federal-gov,Adm-clerical,0,0,45,>50K
8517,Private,Handlers-cleaners,0,0,30,<=50K
1582,Self-emp-inc,Sales,99999,0,40,>50K
1624,Local-gov,Prof-specialty,0,2339,55,<=50K
2949,Private,Other-service,0,0,37,<=50K
4907,Local-gov,Sales,7430,0,50,>50K
8276,Private,Adm-clerical,0,0,20,<=50K
9554,Local-gov,Prof-specialty,0,0,10,>50K
12994,Private,Machine-op-inspct,0,0,40,<=50K
8414,State-gov,Adm-clerical,3887,0,35,<=50K
2421,Local-gov,Protective-serv,0,0,40,>50K
17864,Private,Craft-repair,0,0,40,>50K
19594,Private,Adm-clerical,0,0,30,>50K
1580,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
13598,,,0,0,30,>50K
9481,Private,Other-service,0,0,40,<=50K
26290,Self-emp-inc,Prof-specialty,0,1485,50,>50K
28261,Private,Exec-managerial,0,1887,40,>50K
6079,Self-emp-inc,Transport-moving,0,2559,50,>50K
7057,Federal-gov,Adm-clerical,0,0,40,>50K
31616,Local-gov,Protective-serv,0,0,40,>50K
12161,Private,Transport-moving,0,0,55,<=50K
2869,Local-gov,Protective-serv,0,0,40,<=50K
22822,Private,Prof-specialty,0,0,40,>50K
30781,Private,Exec-managerial,15024,0,45,>50K
27063,Private,Prof-specialty,0,1887,36,>50K
12438,State-gov,Prof-specialty,0,0,50,>50K
28771,Private,Exec-managerial,0,0,40,>50K
10413,Federal-gov,Adm-clerical,0,0,40,<=50K
7311,Local-gov,Protective-serv,0,0,60,<=50K
19929,Private,Exec-managerial,0,0,40,>50K
11488,Private,Other-service,0,0,20,<=50K
28163,Self-emp-inc,Exec-managerial,7298,0,55,>50K
13714,Private,Exec-managerial,0,0,40,<=50K
15500,Private,Transport-moving,1831,0,50,<=50K
5655,Self-emp-inc,Exec-managerial,0,0,40,>50K
5405,Federal-gov,Adm-clerical,0,2001,60,<=50K
12124,Private,Other-service,0,0,41,<=50K
12119,Private,Adm-clerical,0,0,40,<=50K
13528,Private,Adm-clerical,0,0,40,<=50K
3557,Private,Prof-specialty,0,0,25,<=50K
12246,Private,Exec-managerial,0,0,45,<=50K
11711,Private,Sales,0,0,48,<=50K
14305,Private,Sales,0,0,40,<=50K
3135,Private,Sales,0,0,60,>50K
15041,Private,Handlers-cleaners,0,0,60,<=50K
8163,Private,Other-service,0,0,35,<=50K
16442,Private,Exec-managerial,0,0,40,>50K
8924,Private,Sales,0,0,40,>50K
7945,Private,Adm-clerical,0,0,40,<=50K
1272,Private,Farming-fishing,0,0,99,>50K
23529,Private,Prof-specialty,0,0,40,>50K
6661,Private,Prof-specialty,0,0,50,>50K
8892,Private,Craft-repair,15024,0,40,>50K
2151,Private,Sales,0,0,50,>50K
3366,Private,Tech-support,0,0,40,<=50K
3584,Private,Craft-repair,0,0,40,<=50K
6590,Private,Craft-repair,0,0,40,<=50K
2584,Private,Prof-specialty,0,0,40,>50K
5953,,,0,0,20,<=50K
4426,Private,Transport-moving,0,0,53,<=50K
2923,Local-gov,Prof-specialty,0,0,30,<=50K
4194,Private,Machine-op-inspct,0,0,36,<=50K
26229,Local-gov,Protective-serv,0,0,40,>50K
13957,Private,Machine-op-inspct,0,0,46,<=50K
3029,Private,Transport-moving,0,0,70,<=50K
15375,Private,Tech-support,5178,0,40,>50K
7102,State-gov,Adm-clerical,0,0,38,<=50K
10508,Private,Machine-op-inspct,0,0,40,>50K
15101,Private,Prof-specialty,0,0,44,>50K
3196,,,0,0,35,<=50K
4235,Private,Adm-clerical,0,0,40,<=50K
4819,Private,Exec-managerial,0,0,25,<=50K
6443,Private,Exec-managerial,0,0,40,<=50K
26026,State-gov,Prof-specialty,0,0,61,>50K
13057,Private,Adm-clerical,0,0,63,<=50K
2642,Private,Sales,0,0,50,<=50K
8827,Private,Adm-clerical,0,0,30,<=50K
12896,Private,Other-service,0,0,40,<=50K
10665,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
12440,Private,Craft-repair,0,0,45,<=50K
13589,Federal-gov,Adm-clerical,0,0,40,<=50K
4750,Private,Sales,0,0,40,<=50K
12159,Local-gov,Farming-fishing,0,0,40,<=50K
3733,Private,Protective-serv,0,0,12,<=50K
11597,Private,Craft-repair,0,0,40,<=50K
8478,Private,Machine-op-inspct,0,0,40,<=50K
5245,Private,Sales,0,0,40,<=50K
15474,Self-emp-not-inc,Craft-repair,0,0,80,<=50K
8760,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
30990,Private,Prof-specialty,0,0,50,>50K
18593,Private,Craft-repair,0,0,40,>50K
11686,Private,Adm-clerical,0,2377,20,<=50K
1395,Private,Craft-repair,0,1628,50,<=50K
9387,Private,Other-service,0,0,50,<=50K
14566,Private,Sales,0,0,40,<=50K
12207,Federal-gov,Protective-serv,0,0,50,<=50K
11621,Private,Exec-managerial,7688,0,40,>50K
5164,,,0,0,40,<=50K
2828,Private,Other-service,0,0,25,<=50K
3081,Private,Handlers-cleaners,0,0,30,<=50K
24939,Private,Exec-managerial,0,0,40,>50K
7017,Private,Other-service,0,0,30,<=50K
15700,Self-emp-not-inc,Other-service,0,0,20,<=50K
9545,Private,Adm-clerical,0,0,38,<=50K
1509,Private,Transport-moving,0,0,40,<=50K
10672,Private,Exec-managerial,0,0,40,<=50K
31902,Private,Exec-managerial,15024,0,60,>50K
30726,Private,Exec-managerial,7688,0,50,>50K
22621,Private,Transport-moving,0,0,50,>50K
16406,Private,Adm-clerical,0,1887,40,>50K
7927,Self-emp-not-inc,Craft-repair,2202,0,50,<=50K
10156,,,0,0,35,<=50K
14081,Private,Craft-repair,0,0,55,<=50K
6890,Private,Other-service,0,0,40,<=50K
10024,Private,Craft-repair,0,0,50,>50K
12333,State-gov,Adm-clerical,0,0,40,<=50K
21391,Self-emp-inc,Sales,0,0,40,>50K
18208,Private,Exec-managerial,0,0,40,>50K
2507,Private,Other-service,0,0,40,<=50K
3528,Self-emp-inc,Sales,0,0,60,<=50K
1176,Private,Sales,0,1590,40,<=50K
7575,Private,Other-service,0,1408,40,<=50K
5226,Private,Machine-op-inspct,0,0,40,<=50K
497,,,0,0,35,<=50K
21092,Self-emp-not-inc,Farming-fishing,0,0,60,>50K
9714,Private,Adm-clerical,0,0,45,<=50K
9833,Private,Adm-clerical,0,0,24,<=50K
10793,Private,Prof-specialty,0,0,45,>50K
15889,Private,Craft-repair,0,0,40,<=50K
6196,Private,Machine-op-inspct,0,1876,40,<=50K
10512,Private,Adm-clerical,0,0,35,<=50K
29070,Private,Exec-managerial,0,0,50,>50K
15409,,,0,0,8,<=50K
13036,,,0,0,20,<=50K
8467,Private,Prof-specialty,15024,0,40,>50K
16056,Private,Craft-repair,0,0,40,>50K
11607,Private,Exec-managerial,0,0,40,<=50K
14453,Private,Transport-moving,0,0,45,>50K
10935,Private,Other-service,0,0,40,<=50K
1151,Self-emp-not-inc,Sales,0,0,40,>50K
15398,Private,Transport-moving,0,0,44,<=50K
9578,Private,Transport-moving,0,0,45,<=50K
25941,Self-emp-inc,Exec-managerial,99999,0,25,>50K
12745,Private,Other-service,0,0,20,<=50K
13979,Self-emp-not-inc,Craft-repair,0,0,40,<=50K
961,Private,Farming-fishing,0,0,40,<=50K
1854,Self-emp-not-inc,Exec-managerial,0,0,45,>50K
15394,Private,Transport-moving,0,0,50,<=50K
1649,Private,Machine-op-inspct,0,0,40,<=50K
12497,Private,Handlers-cleaners,0,0,40,<=50K
3918,Private,Craft-repair,0,0,52,<=50K
13018,,,0,0,2,>50K
30801,Private,Machine-op-inspct,0,0,48,>50K
7879,Private,Other-service,0,0,15,<=50K
6969,Private,Exec-managerial,15024,0,60,>50K
26527,Self-emp-not-inc,Prof-specialty,0,0,50,>50K
7184,Local-gov,Prof-specialty,0,0,40,>50K
10400,Private,Transport-moving,0,0,40,<=50K
7481,Private,Prof-specialty,0,0,25,<=50K
8146,Self-emp-not-inc,Prof-specialty,0,0,50,<=50K
30136,Private,Prof-specialty,15024,0,99,>50K
1089,Private,Prof-specialty,3325,0,40,<=50K
31586,Private,Prof-specialty,0,0,35,>50K
8858,Private,Machine-op-inspct,0,0,50,>50K
13953,Private,Craft-repair,0,0,40,<=50K
15182,Local-gov,Exec-managerial,0,0,40,>50K
7026,Private,Prof-specialty,0,0,40,<=50K
27347,State-gov,Exec-managerial,0,0,50,>50K
15849,Federal-gov,Prof-specialty,0,0,40,>50K
596,Private,Machine-op-inspct,0,0,40,<=50K
2853,Private,Sales,0,0,65,>50K
5764,Private,Handlers-cleaners,0,0,35,<=50K
12837,Private,Craft-repair,0,0,40,>50K
6107,Private,Exec-managerial,0,0,45,>50K
7800,Private,Machine-op-inspct,0,0,40,<=50K
1213,Private,Sales,0,0,40,<=50K
2427,,,0,0,40,<=50K
9397,Private,Adm-clerical,0,0,36,<=50K
12080,Private,Other-service,0,0,40,<=50K
660,Private,Transport-moving,0,0,55,<=50K
3979,Private,Machine-op-inspct,0,0,40,>50K
12448,Private,Prof-specialty,0,0,38,>50K
7837,Self-emp-not-inc,Craft-repair,0,0,30,<=50K
13312,Self-emp-not-inc,Craft-repair,0,0,72,>50K
16271,Private,Machine-op-inspct,0,0,40,>50K
20544,Private,Prof-specialty,0,1887,60,>50K
1641,Private,Prof-specialty,0,1628,70,<=50K
12027,Local-gov,Other-service,0,0,35,<=50K
3165,,,0,0,30,<=50K
6447,Private,Sales,0,0,40,<=50K
16239,Self-emp-not-inc,Farming-fishing,0,2415,40,>50K
6488,Private,Craft-repair,0,0,54,<=50K
15059,Private,Sales,0,0,50,<=50K
10732,State-gov,Exec-managerial,0,0,40,<=50K
17841,Private,Transport-moving,15024,0,55,>50K
14813,Local-gov,Adm-clerical,2009,0,40,<=50K
13916,Local-gov,Prof-specialty,0,0,40,<=50K
32239,Self-emp-not-inc,Prof-specialty,15024,0,40,>50K
6264,Private,Craft-repair,0,0,50,<=50K
6611,Private,Other-service,0,0,13,<=50K
11594,Federal-gov,Prof-specialty,0,0,60,>50K
12572,Private,Handlers-cleaners,0,0,30,<=50K
30905,Private,Craft-repair,0,0,40,>50K
11392,Private,Sales,4386,0,30,>50K
5128,Private,Farming-fishing,0,0,49,<=50K
7087,Private,Machine-op-inspct,0,0,65,<=50K
13912,Private,Sales,0,0,5,<=50K
7604,Private,Handlers-cleaners,0,0,40,<=50K
1393,Private,Prof-specialty,0,0,35,<=50K
14787,Private,Exec-managerial,0,0,50,>50K
669,Private,Exec-managerial,0,0,42,<=50K
6102,Private,Prof-specialty,99999,0,50,>50K
27809,Private,Prof-specialty,0,0,40,>50K
18091,Private,Exec-managerial,0,0,50,>50K
28102,Private,Machine-op-inspct,0,0,40,>50K
7086,Private,Handlers-cleaners,0,0,40,>50K
6072,Private,Craft-repair,0,0,16,<=50K
27962,Private,Prof-specialty,0,0,40,>50K
14049,,,0,0,40,>50K
3809,Local-gov,Prof-specialty,0,1740,20,<=50K
9315,Local-gov,Craft-repair,0,0,40,<=50K
1710,Self-emp-not-inc,Sales,0,0,52,<=50K
13820,Private,Machine-op-inspct,0,0,40,<=50K
942,Private,Prof-specialty,0,0,40,>50K
27137,Private,Craft-repair,0,0,60,>50K
14932,Local-gov,Transport-moving,0,0,35,<=50K
16066,Private,Other-service,0,0,50,>50K
12025,Private,Other-service,0,0,20,<=50K
10177,Private,Farming-fishing,0,0,40,<=50K
3232,Private,Transport-moving,0,0,40,<=50K
15349,Private,Sales,0,0,40,<=50K
8333,State-gov,Other-service,0,0,40,<=50K
28628,Private,Exec-managerial,0,0,40,>50K
9425,Self-emp-not-inc,Prof-specialty,0,0,25,<=50K
28806,Self-emp-not-inc,Exec-managerial,0,0,55,>50K
11813,,,0,0,37,<=50K
24702,Private,Sales,7298,0,45,>50K
26138,Private,Prof-specialty,5556,0,50,>50K
875,Local-gov,Tech-support,0,0,56,<=50K
11335,Private,Craft-repair,0,0,48,<=50K
31745,Self-emp-not-inc,Prof-specialty,7688,0,40,>50K
14224,Private,Adm-clerical,0,0,40,<=50K
13903,Private,Craft-repair,0,0,40,>50K
4835,Private,Sales,0,0,42,<=50K
3873,,,0,0,3,<=50K
24136,Private,Craft-repair,4386,0,38,>50K
2989,Private,Adm-clerical,0,0,45,<=50K
28412,Private,Craft-repair,0,0,40,>50K
12434,,,0,0,40,<=50K
8096,Self-emp-not-inc,Craft-repair,0,0,50,<=50K
3666,Private,Prof-specialty,0,0,40,<=50K
8362,Private,Exec-managerial,0,0,42,>50K
1047,Self-emp-inc,Exec-managerial,0,1977,45,>50K
26198,Private,Machine-op-inspct,0,0,40,>50K
20341,State-gov,Adm-clerical,0,2174,40,>50K
11661,State-gov,Prof-specialty,0,0,60,>50K
10933,Private,Machine-op-inspct,2176,0,40,<=50K
23825,Private,Exec-managerial,0,0,50,>50K
13253,,,0,0,16,<=50K
16574,Self-emp-not-inc,Prof-specialty,0,0,30,>50K
14438,Private,Adm-clerical,0,0,20,<=50K
9327,Private,Prof-specialty,27828,0,35,>50K
7094,Local-gov,Exec-managerial,7298,0,40,>50K
6178,Private,Craft-repair,0,0,60,<=50K
6238,Private,Other-service,0,0,50,<=50K
11739,Private,Transport-moving,0,0,55,>50K
4528,Private,Adm-clerical,0,0,40,<=50K
6412,Private,Sales,0,0,15,<=50K
5431,Private,Exec-managerial,0,0,40,<=50K
16178,Private,Prof-specialty,0,0,16,>50K
16403,Private,Tech-support,0,0,40,>50K
1750,Private,Handlers-cleaners,0,0,20,<=50K
4857,Federal-gov,Machine-op-inspct,0,0,40,<=50K
4526,Private,Transport-moving,0,0,65,<=50K
1256,Private,Exec-managerial,0,0,45,>50K
30505,State-gov,Exec-managerial,0,0,55,>50K
10031,Federal-gov,Adm-clerical,0,0,40,<=50K
3686,Private,Prof-specialty,0,0,40,<=50K
10279,Self-emp-inc,Prof-specialty,0,0,70,>50K
9898,Private,Exec-managerial,0,0,45,>50K
8561,Private,Other-service,0,0,20,<=50K
4987,Federal-gov,Adm-clerical,0,0,40,<=50K
2913,Private,Adm-clerical,0,2205,24,<=50K
11278,Private,Other-service,0,0,60,>50K
13576,Private,Prof-specialty,0,0,40,<=50K
6452,Federal-gov,Craft-repair,0,0,40,>50K
13326,Private,Sales,0,0,25,<=50K
6651,Private,Tech-support,0,0,40,<=50K
10765,Private,Protective-serv,0,0,40,<=50K
5892,Self-emp-inc,Exec-managerial,15024,0,55,>50K
7975,Federal-gov,Transport-moving,0,0,40,>50K
10610,Private,Adm-clerical,7688,0,20,>50K
14131,Self-emp-not-inc,Farming-fishing,0,0,25,<=50K
5879,Private,Prof-specialty,0,0,40,<=50K
15437,Private,Other-service,0,0,40,<=50K
2781,Private,Prof-specialty,0,0,40,<=50K
3682,Private,Other-service,0,0,40,<=50K
10225,Self-emp-not-inc,Adm-clerical,0,0,35,<=50K
9350,Private,Transport-moving,0,0,45,<=50K
2595,Private,Transport-moving,7298,0,40,>50K
4419,Private,Exec-managerial,0,0,40,<=50K
6717,Private,Sales,0,0,10,<=50K
16050,Self-emp-not-inc,Exec-managerial,0,0,50,<=50K
10448,Private,Other-service,0,0,30,<=50K
5163,Private,Craft-repair,0,0,40,<=50K
9985,,,0,0,35,<=50K
14682,Private,Machine-op-inspct,0,0,50,<=50K
4301,Private,Machine-op-inspct,0,1672,50,<=50K
6705,Local-gov,Other-service,0,0,30,<=50K
5194,Private,Machine-op-inspct,0,0,40,<=50K
9562,Private,Adm-clerical,0,0,30,<=50K
19123,Private,Prof-specialty,0,0,37,>50K
13176,Private,Transport-moving,0,0,40,<=50K
523,Private,Farming-fishing,0,0,40,<=50K
13669,,,0,0,28,<=50K
8102,,,0,1825,40,>50K
12505,,,0,0,40,<=50K
15615,Private,Tech-support,15024,0,40,>50K
11352,Private,Handlers-cleaners,0,0,44,<=50K
8212,Private,Other-service,0,0,30,<=50K
22791,Private,Craft-repair,7298,0,40,>50K
10802,Private,Exec-managerial,0,0,55,<=50K
5381,Private,Handlers-cleaners,0,0,55,<=50K
8213,Private,Prof-specialty,5178,0,45,>50K
1349,Private,Handlers-cleaners,0,0,40,<=50K
28331,Private,Prof-specialty,0,0,50,>50K
5707,Private,Craft-repair,0,0,40,<=50K
5616,Self-emp-not-inc,Craft-repair,0,0,30,<=50K
12739,Private,Other-service,0,0,45,<=50K
14327,Private,Sales,0,1602,12,<=50K
14066,Private,Prof-specialty,0,0,35,>50K
31530,Self-emp-inc,Sales,0,0,45,>50K
574,Private,Other-service,0,0,24,<=50K
10052,State-gov,Prof-specialty,0,0,17,<=50K
25870,Private,Sales,0,0,40,>50K
14496,Self-emp-not-inc,Prof-specialty,15024,0,50,>50K
2274,Private,Sales,0,0,48,<=50K
24357,Private,Tech-support,0,0,40,>50K
12545,Private,Exec-managerial,0,0,40,>50K
9535,Private,Transport-moving,0,0,55,<=50K
5273,Private,Exec-managerial,0,0,50,>50K
14949,Private,Priv-house-serv,0,0,40,<=50K
18229,Private,Adm-clerical,7298,0,51,>50K
22818,Private,Craft-repair,0,0,40,>50K
347,Private,Other-service,0,0,34,<=50K
13683,Self-emp-inc,Prof-specialty,0,0,60,<=50K
5152,Private,Sales,0,0,47,<=50K
16568,Self-emp-not-inc,Exec-managerial,0,0,60,>50K
15123,Self-emp-inc,Exec-managerial,0,0,52,<=50K
22767,Private,Exec-managerial,0,0,60,>50K
15522,Private,Machine-op-inspct,0,0,15,<=50K
2614,Private,Transport-moving,0,0,45,>50K
6284,State-gov,Protective-serv,0,0,40,>50K
28329,Private,Prof-specialty,0,0,45,>50K
15153,Private,Craft-repair,0,0,50,<=50K
22734,Private,Prof-specialty,0,0,44,>50K
13734,Private,Adm-clerical,2407,0,50,<=50K
2094,Private,Exec-managerial,0,0,45,>50K
14380,,,0,0,40,<=50K
372,Self-emp-not-inc,Farming-fishing,2407,0,98,<=50K
9824,Private,Adm-clerical,0,0,53,<=50K
12253,,,0,0,30,<=50K
17221,Private,Transport-moving,0,0,45,>50K
633,Private,Exec-managerial,0,0,50,>50K
26189,Self-emp-inc,Prof-specialty,0,0,35,>50K
13902,Private,Handlers-cleaners,0,0,58,<=50K
4111,Private,Sales,0,0,44,<=50K
3738,Private,Craft-repair,0,0,40,<=50K
8219,Self-emp-not-inc,Transport-moving,0,0,75,>50K
11849,Private,Handlers-cleaners,0,0,40,<=50K
3817,Private,Exec-managerial,0,0,40,<=50K
28817,Self-emp-not-inc,Farming-fishing,0,0,24,>50K
9728,Private,Other-service,0,0,40,<=50K
10078,Private,Sales,0,1876,40,<=50K
32441,Self-emp-not-inc,Craft-repair,15831,0,8,>50K
11427,Federal-gov,Sales,0,0,50,>50K
10406,Private,Handlers-cleaners,0,0,48,<=50K
3660,Self-emp-inc,Other-service,0,0,60,<=50K
11324,Private,Sales,0,0,60,>50K
13493,Federal-gov,Prof-specialty,0,0,40,<=50K
13289,Private,Prof-specialty,0,0,48,>50K
938,Private,Exec-managerial,0,0,50,<=50K
9054,,,0,0,50,>50K
9040,,,0,0,30,<=50K
9449,Private,Sales,0,0,15,<=50K
22223,Private,Sales,0,0,40,>50K
10538,Self-emp-inc,Exec-managerial,0,0,40,>50K
7083,Private,Craft-repair,0,0,60,<=50K
7719,Private,Adm-clerical,0,0,41,<=50K
12126,Private,Other-service,0,0,35,>50K
6089,Private,Craft-repair,0,0,40,<=50K
1982,Self-emp-not-inc,Prof-specialty,0,0,40,>50K
15028,Private,Prof-specialty,0,0,40,<=50K
2134,Private,Sales,0,0,35,<=50K
3709,Private,Prof-specialty,0,0,40,<=50K
15722,Private,Sales,3464,0,40,<=50K
17775,Self-emp-not-inc,Sales,20051,0,40,>50K
13283,Local-gov,Adm-clerical,594,0,20,<=50K
12602,Federal-gov,Exec-managerial,0,0,40,<=50K
3467,Private,Exec-managerial,5013,0,50,<=50K
31876,Private,Sales,8614,0,50,>50K
3018,Private,Exec-managerial,0,0,50,<=50K
15433,Private,Other-service,0,0,40,<=50K
13951,Private,Sales,0,0,40,<=50K
14772,,,0,0,40,<=50K
27869,Private,Adm-clerical,0,0,40,>50K
3104,Private,Adm-clerical,0,0,40,<=50K
11738,Private,Adm-clerical,0,0,40,>50K
1497,Self-emp-not-inc,Sales,0,0,50,<=50K
21301,Private,Transport-moving,0,0,52,>50K
1028,Private,Sales,0,0,42,<=50K
14767,Private,Craft-repair,0,0,25,<=50K
4879,Private,Sales,0,0,40,<=50K
3445,Private,Machine-op-inspct,0,0,40,<=50K
12298,,,0,0,16,<=50K
12146,Private,Transport-moving,0,0,40,<=50K
28896,State-gov,Exec-managerial,0,0,30,>50K
14720,Self-emp-not-inc,Farming-fishing,0,0,40,<=50K
11314,Private,Adm-clerical,0,0,40,<=50K
1380,Private,Sales,0,1876,50,<=50K
6305,Private,Exec-managerial,0,0,40,>50K
6658,,,0,0,40,<=50K
8648,Private,Machine-op-inspct,0,0,45,<=50K
17967,Private,Exec-managerial,0,0,45,>50K
295,Private,Transport-moving,0,0,40,<=50K
9530,Private,Transport-moving,3908,0,35,<=50K
12784,Private,Exec-managerial,0,0,40,<=50K
2401,Private,Sales,0,0,40,<=50K
7402,Private,Transport-moving,0,0,30,<=50K
17979,State-gov,Tech-support,0,0,40,>50K
889,,,1055,0,40,<=50K
6938,Private,Adm-clerical,0,0,40,<=50K
29635,Federal-gov,Adm-clerical,0,0,40,>50K
5704,Private,Other-service,0,0,40,<=50K
14586,Private,Adm-clerical,0,0,40,<=50K
10962,Local-gov,Machine-op-inspct,0,0,40,>50K
5293,,,0,0,36,<=50K
13490,Private,Prof-specialty,3103,0,50,>50K
2765,Private,Sales,0,0,70,>50K
13439,Local-gov,Prof-specialty,0,0,40,<=50K
12967,Federal-gov,Craft-repair,0,0,40,>50K
15102,Private,Craft-repair,0,0,40,<=50K
8911,Private,Protective-serv,0,0,50,<=50K
2187,Private,Adm-clerical,0,0,36,<=50K
12081,Private,Prof-specialty,0,1977,50,>50K
12733,State-gov,Exec-managerial,0,0,40,<=50K
262,Self-emp-inc,Exec-managerial,0,0,40,<=50K
12472,Private,Machine-op-inspct,0,0,40,<=50K
15502,Local-gov,Adm-clerical,0,0,38,<=50K
13067,Self-emp-not-inc,Sales,0,0,40,<=50K
10681,,,0,0,40,<=50K
11082,Private,Handlers-cleaners,0,0,45,<=50K
16076,Private,Craft-repair,0,0,40,<=50K
736,Private,Handlers-cleaners,0,0,40,<=50K
3947,Private,Sales,0,0,40,>50K
11434,,,0,0,35,>50K
18174,Federal-gov,Adm-clerical,0,0,40,>50K
1770,Private,Sales,7688,0,40,>50K
11902,Private,Prof-specialty,0,0,60,<=50K
15541,Self-emp-not-inc,Prof-specialty,0,0,40,<=50K
16782,Self-emp-inc,Exec-managerial,9386,0,45,>50K
695,Private,Sales,0,0,40,<=50K
10345,Private,Craft-repair,0,0,40,<=50K
21127,Local-gov,Prof-specialty,0,0,45,>50K
20574,,,0,0,35,>50K
14008,Private,Transport-moving,0,0,40,<=50K
4070,State-gov,Adm-clerical,0,0,40,<=50K
12916,Private,Other-service,0,0,40,<=50K
2955,Private,Other-service,0,0,40,<=50K
3655,,,0,0,20,<=50K
6633,Private,Prof-specialty,13550,0,55,>50K
7003,State-gov,Exec-managerial,0,0,38,<=50K
12280,Private,Sales,0,0,40,<=50K
9245,Local-gov,Prof-specialty,10520,0,40,>50K
16933,Private,Craft-repair,0,0,40,>50K
15490,Private,Craft-repair,0,0,40,>50K
12082,Private,Other-service,0,0,40,<=50K
2446,Self-emp-not-inc,Tech-support,0,0,60,<=50K
26381,Self-emp-inc,Exec-managerial,0,0,50,>50K
10827,Private,Tech-support,0,1977,20,>50K
4060,Private,Prof-specialty,0,0,45,<=50K
10315,Private,Prof-specialty,0,0,40,<=50K
6685,Private,Sales,0,0,55,<=50K
17102,Private,Adm-clerical,0,0,55,>50K
6917,Private,Craft-repair,0,0,40,<=50K
2669,Self-emp-inc,Exec-managerial,7688,0,50,>50K
14501,Self-emp-not-inc,Exec-managerial,0,0,70,>50K
18935,Private,Exec-managerial,0,0,60,>50K
10783,,,0,0,8,<=50K
5803,Self-emp-not-inc,Prof-specialty,15024,0,50,>50K
24716,Private,Prof-specialty,0,0,56,>50K
18162,Private,Prof-specialty,0,0,60,>50K
14342,Private,Transport-moving,0,0,40,<=50K
19035,Self-emp-inc,Exec-managerial,0,0,50,>50K
7201,Private,Machine-op-inspct,0,0,56,<=50K
9806,Local-gov,Prof-specialty,0,0,40,<=50K
9727,Private,Farming-fishing,0,0,40,<=50K
4433,Self-emp-inc,Exec-managerial,0,0,50,<=50K
24347,,,9386,0,50,>50K
775,Private,Sales,2597,0,40,<=50K
951,Private,Adm-clerical,0,0,55,<=50K
30009,Self-emp-not-inc,Exec-managerial,0,1902,15,>50K
1928,Private,Sales,0,0,30,<=50K
6549,Private,Adm-clerical,0,0,40,<=50K
1763,Private,Protective-serv,0,0,40,<=50K
14426,Private,Exec-managerial,0,0,40,>50K
4496,Private,Sales,0,0,10,<=50K
1191,Self-emp-not-inc,Sales,0,0,50,>50K
3763,Private,Machine-op-inspct,0,0,40,>50K
14670,Self-emp-not-inc,Prof-specialty,0,0,50,>50K
489,Private,Other-service,0,0,40,<=50K
14431,Private,Sales,0,0,40,<=50K
2191,,,0,0,40,<=50K
